Player_Name,Year,Month,Region,Platform,Days_Active,Sessions_Per_Month,Avg_Session_Time_Min,In_App_Purchase_USD,Clan_Joined,Update_Event,Satisfaction_Score,Churn_Risk_Score,Churned,Monthly_Active_Index
UltraWizard9529,2019,12,Asia,iOS,14,55,29.26,1.38,Yes,Major,9,8.5,0,770
SilentKnight7349,2026,7,Europe,iOS,26,51,28.9,7.34,No,Minor,3.5,5.83,0,1326
StormChampion7474,2016,8,Asia,iOS,1,43,51.17,11.34,Yes,Minor,2,14.38,1,43
ToxicKnight6314,2017,10,North America,iOS,3,85,18.81,60.49,Yes,Minor,9.9,13.77,1,255
RoyalLegend9379,2025,8,South America,iOS,2,61,8.63,11.25,Yes,Major,4.5,14.91,1,122
NightWizard7184,2024,12,North America,Android,25,54,51.96,1.93,No,None,6.9,3.13,0,1350
IronTitan3974,2017,8,South America,iOS,30,119,37.4,3.18,No,Minor,3.4,2.19,0,3570
StormSlayer337,2016,10,North America,Android,1,61,19.31,8.7,No,Minor,3.3,14.52,1,61
GhostWarrior9822,2023,12,South America,Android,27,39,23.85,4.07,No,Minor,4.9,5.63,0,1053
ProWizard3963,2016,11,Asia,Android,18,90,28.41,1.25,No,Minor,8.6,7.73,0,1620
SilentWarrior9292,2016,3,South America,Android,1,11,42.42,3.85,Yes,None,6.1,15.01,1,11
ProRaider9554,2017,11,North America,iOS,9,57,30.75,2.23,Yes,None,5.7,10.45,0,513
WarKnight6651,2020,2,North America,iOS,7,14,26.77,4.53,Yes,Major,4.5,13.4,1,98
IronRider659,2017,4,South America,Android,30,96,47.93,112.84,Yes,None,3.2,3.67,0,2880
ShadowSniper925,2022,1,South America,Android,13,43,8.95,11.79,No,Major,7.9,10.4,0,559
ProMaster7089,2014,3,Europe,iOS,17,62,40.89,21.49,Yes,Minor,1.1,8.69,0,1054
RoyalMaster7710,2021,11,Europe,iOS,13,111,29.69,3.61,Yes,Minor,9.4,9.62,0,1443
DarkKnight174,2020,9,Asia,iOS,13,97,23.42,37.85,Yes,None,7.9,7.61,0,1261
ShadowWizard4595,2015,7,Asia,Android,10,39,56.02,6.21,Yes,Minor,3.9,12.29,1,390
ProTitan5803,2021,7,Asia,iOS,28,63,47.79,80.9,No,Minor,8.5,2.97,0,1764
DarkKnight4330,2014,1,Asia,iOS,6,26,17.06,36.24,Yes,None,4.1,12.78,1,156
SilentMaster5917,2024,7,Asia,Android,5,13,40.88,60.27,No,None,3.9,12.5,1,65
StormWarrior1845,2025,10,South America,Android,10,104,50.23,22.07,Yes,None,3.8,10.37,0,1040
ProWarrior1061,2022,7,Europe,iOS,14,12,59.41,21.46,Yes,Minor,4.6,9.1,0,168
StormChampion7498,2022,4,South America,Android,11,98,43.41,36.79,Yes,None,8.4,8.57,0,1078
UltraViper9525,2015,7,Europe,Android,5,98,42.99,25.13,Yes,Minor,3.3,12.73,1,490
ShadowDestroyer1899,2020,8,Europe,Android,4,62,38.73,18.64,Yes,None,6.6,14.38,1,248
ShadowChampion5564,2023,3,North America,Android,3,99,7.2,8.87,No,Major,2.5,15.58,1,297
ProKing212,2016,10,North America,Android,14,26,37.18,5.04,No,Minor,9.9,6.55,0,364
NightHunter2842,2020,2,Europe,iOS,13,112,49.28,30.49,No,Minor,3,9.86,0,1456
RoyalLegend9904,2025,7,South America,iOS,24,99,26.75,9.76,No,Minor,8.5,3.35,0,2376
StormRaider9675,2023,5,Europe,iOS,23,44,37.28,1.26,No,Minor,3.1,5.41,0,1012
StormChampion9146,2022,5,Asia,iOS,5,115,55.96,13.06,Yes,None,5,11.99,0,575
DarkRider5274,2017,5,South America,iOS,12,32,14.46,21.43,Yes,None,3.3,10.91,0,384
IronDestroyer4145,2025,7,South America,Android,25,50,20.43,0.47,No,Major,7.6,3.25,0,1250
ToxicWarrior2212,2014,9,Europe,iOS,28,73,11.07,24.42,No,None,7,4.69,0,2044
ToxicSlayer7690,2015,11,Asia,iOS,23,85,32.51,5.09,No,Minor,2.1,5.74,0,1955
IronLegend6400,2014,8,Europe,Android,10,56,51.18,5.03,Yes,Minor,8.2,11.15,0,560
GhostKing4291,2025,6,Asia,iOS,2,15,28.94,16.55,No,None,9.1,13.84,1,30
ToxicHunter6863,2018,7,South America,iOS,7,26,8.84,8.23,Yes,Minor,1.6,14.6,1,182
DarkSniper272,2018,9,Europe,iOS,7,51,19.49,11.98,No,Major,1.9,14.45,1,357
SilentLegend5732,2024,11,Asia,iOS,4,93,53.93,14.39,No,Minor,1.5,14.51,1,372
StormWizard9984,2020,6,North America,Android,12,17,35.66,50.77,Yes,Major,3.3,12.19,1,204
ProKing5015,2022,1,South America,Android,28,104,55.27,4.59,No,Major,9.4,3.7,0,2912
IceWarrior606,2022,4,South America,Android,24,49,50.89,12.48,Yes,Minor,2.7,6.03,0,1176
ToxicHunter8125,2016,8,North America,Android,4,113,27.79,30.83,No,Minor,9.7,11.91,0,452
NightRider6326,2016,7,Asia,iOS,7,79,39.84,4.59,No,None,3.7,13.27,1,553
DarkChampion5328,2016,3,South America,iOS,20,73,41.54,1.72,No,Minor,8,6.11,0,1460
EliteLegend553,2017,10,Asia,iOS,13,82,46.07,0.36,No,Minor,6.3,10.61,0,1066
StormRider4292,2021,3,North America,iOS,8,26,23.31,2.19,No,Minor,3,11.22,0,208
ShadowWizard7179,2019,11,Europe,iOS,14,71,20.89,6.42,Yes,Major,8.8,9.61,0,994
ToxicLegend7428,2021,3,South America,iOS,30,118,42.65,10.53,No,Minor,1.4,5.53,0,3540
FireSlayer175,2014,12,South America,iOS,3,39,50.03,18.02,No,Minor,1.1,16.45,1,117
NightSlayer5676,2021,1,Asia,Android,2,36,27.78,4.47,Yes,Minor,4.9,14.76,1,72
EliteKing8368,2017,10,South America,Android,10,42,22.66,6.29,Yes,Minor,4.8,9.63,0,420
ToxicHunter7911,2024,1,Europe,Android,6,62,50.4,24.02,No,Minor,6.9,12.91,1,372
RoyalSlayer9219,2014,6,North America,Android,23,44,42.78,47.94,No,Minor,1.3,7.69,0,1012
NightWarrior1121,2021,1,South America,Android,7,92,23.9,2.91,No,Minor,7.1,10.54,0,644
UltraRider339,2017,5,North America,Android,16,96,34.13,12.79,No,None,5.9,7.68,0,1536
IronDestroyer5076,2019,4,Asia,Android,6,25,57.85,7,Yes,None,3.9,12.04,1,150
WarSlayer1310,2021,5,Europe,iOS,16,53,46.24,15.01,No,Major,5.3,9.77,0,848
IceWarrior5098,2017,7,South America,iOS,27,101,17.19,2.54,No,Minor,1.6,4.76,0,2727
DarkKnight4216,2016,6,North America,iOS,24,96,21.23,6.32,No,Minor,5,6.74,0,2304
SilentKnight1245,2022,12,Europe,iOS,12,43,19.59,24.68,No,Major,5.9,9.53,0,516
IceViper4558,2016,9,North America,Android,22,118,51.66,34.22,No,None,6.8,5.27,0,2596
GhostWizard688,2022,6,Asia,Android,15,65,40.28,19.44,No,Minor,1.1,9.66,0,975
SilentChampion847,2026,9,Europe,Android,22,104,56.7,57.81,Yes,None,7.9,6.34,0,2288
UltraTitan5282,2015,4,Europe,Android,3,14,10,21.16,No,Major,3.7,13.32,1,42
ToxicKing9670,2015,1,Asia,iOS,28,105,7.86,27.46,Yes,None,4.2,4.61,0,2940
IronMaster5205,2015,1,Asia,iOS,16,44,42.19,8.85,No,None,7.7,6.53,0,704
DarkSlayer8933,2019,10,South America,iOS,18,62,19.66,3.72,Yes,Minor,9.9,7.82,0,1116
IceSniper8560,2016,7,Asia,iOS,15,93,42.35,21.45,No,Minor,5.9,8.68,0,1395
ProWizard2799,2026,3,Asia,Android,23,49,44.79,50.29,No,Major,2,5.57,0,1127
RoyalSlayer6667,2022,2,North America,Android,6,21,21.75,80.24,No,Major,6.7,11.96,0,126
ShadowKing9896,2017,6,Europe,iOS,17,72,57.4,11.96,Yes,None,10,5.44,0,1224
ToxicRaider3801,2014,6,North America,iOS,2,14,47.61,15.52,No,Major,1,15.95,1,28
ToxicWizard5517,2017,7,Asia,iOS,2,66,25.2,7.46,No,Minor,1.5,15.22,1,132
WarSniper324,2014,5,South America,iOS,17,93,27.67,22.33,No,None,5,7.07,0,1581
NightSlayer1678,2018,8,North America,iOS,19,36,44.37,28.98,No,Major,1.1,8.9,0,684
DarkHunter877,2017,7,North America,iOS,5,76,21.72,0.84,Yes,Minor,4,12.67,1,380
GhostHunter3369,2021,2,Europe,Android,4,46,21.25,37.5,Yes,Minor,2.9,15.36,1,184
ProWarrior837,2021,1,Europe,Android,28,49,39.37,14.42,Yes,Minor,6.4,3.85,0,1372
ToxicHunter7559,2020,9,Europe,iOS,18,80,12.41,17.34,No,Major,3,8.12,0,1440
SilentWizard3137,2016,5,South America,Android,8,25,59.63,4.62,No,Minor,3.7,11.11,0,200
StormHunter2005,2014,12,South America,Android,9,113,20.8,0.21,Yes,Major,9.4,10.68,0,1017
RoyalDestroyer7163,2014,11,Asia,Android,24,31,26.05,60.82,Yes,Major,6.9,4.75,0,744
ToxicMaster8566,2025,5,Asia,iOS,23,34,17.33,52.73,No,Minor,8,5.65,0,782
ShadowSniper9154,2024,12,Europe,Android,26,78,40.39,29.77,No,Minor,5.8,4.81,0,2028
DarkLegend1262,2016,10,North America,Android,18,89,8.33,12.83,Yes,Major,2,9.07,0,1602
SilentHunter2716,2019,4,Europe,Android,22,5,56.03,7.64,No,None,5,6.9,0,110
DarkRaider347,2020,2,Asia,Android,11,13,21.72,3.39,No,Minor,2.9,10.8,0,143
EliteWizard8508,2019,5,North America,Android,16,7,56.01,1.69,Yes,None,3.4,10.48,0,112
DarkWarrior2385,2019,2,Asia,Android,16,117,18.94,12.22,Yes,Major,8.6,8.83,0,1872
FireLegend6628,2019,12,South America,Android,4,57,33.26,31.43,Yes,None,9,12.85,1,228
IceRider2355,2026,7,Europe,iOS,21,46,43.23,25.89,Yes,None,3,6.06,0,966
ShadowKnight9259,2016,11,Europe,Android,9,23,38.69,28.21,Yes,None,5,12.34,1,207
RoyalWarrior3758,2019,9,North America,Android,13,10,33.19,2.53,No,None,9.7,7.86,0,130
ToxicWarrior704,2021,9,Europe,Android,25,11,48.37,39.72,No,Major,6.5,3.45,0,275
ToxicChampion7634,2024,11,Asia,iOS,20,47,30.88,32.59,No,Major,8.3,6.53,0,940
IronRider8338,2024,6,Asia,Android,8,84,23.32,1.98,No,Major,5.9,12.35,1,672
WarSniper7455,2015,1,South America,iOS,11,40,44.52,8.82,No,None,5.4,11.56,0,440
RoyalHunter6737,2018,6,Asia,Android,21,72,56.55,9.41,No,None,7.5,4.71,0,1512
SilentRider9976,2014,5,North America,iOS,9,86,38.08,26.57,Yes,Minor,3.9,10.85,0,774
ShadowChampion1957,2025,4,Asia,iOS,18,100,20.38,39.39,No,None,6.8,8.47,0,1800
EliteMaster5955,2014,12,South America,iOS,20,100,46.95,9.42,Yes,None,5.7,5.96,0,2000
ShadowWarrior794,2018,6,South America,Android,3,86,46.91,2.8,No,None,7.5,13.33,1,258
StormKing9661,2025,6,Europe,iOS,23,43,19.68,1.72,No,Minor,2.2,5.7,0,989
GhostMaster9469,2026,6,North America,Android,30,47,26.15,20.37,Yes,Minor,7.1,1.28,0,1410
DarkWizard6675,2016,2,Asia,Android,18,41,12.75,13.78,Yes,Major,6.7,6.51,0,738
ProKing8074,2017,7,South America,Android,19,32,9.38,46.47,Yes,Minor,9.1,5.35,0,608
IronDestroyer6256,2016,4,Asia,iOS,9,54,49.4,61.38,Yes,None,4.4,10.67,0,486
NightWarrior6392,2014,12,South America,Android,24,43,25.49,45.67,Yes,Minor,8.7,3.08,0,1032
FireDestroyer6120,2014,9,Europe,iOS,18,6,20.47,1.57,No,Major,1.3,7.62,0,108
StormLegend6973,2025,10,South America,Android,22,41,19.09,6.69,No,None,3.5,6.1,0,902
ShadowKing9652,2025,2,Europe,Android,16,105,9.11,5.46,Yes,Major,1.8,9.04,0,1680
IceKnight9941,2026,5,North America,Android,14,119,59.17,1.42,No,Major,3.3,10.75,0,1666
FireDestroyer4095,2018,4,Asia,Android,19,70,25.19,50.09,No,Minor,4,8.69,0,1330
NightKing6939,2019,9,Asia,Android,28,23,14.03,45.04,No,Major,6.6,2.27,0,644
FireWizard3472,2016,4,Europe,Android,29,73,52.53,9.91,Yes,None,1.6,5.3,0,2117
GhostLegend2973,2025,8,North America,Android,22,48,44.77,63.74,No,None,2.9,6.13,0,1056
StormViper4254,2022,8,Europe,iOS,30,17,41.44,16.57,No,Major,7.5,2.24,0,510
FireWizard2284,2018,6,South America,Android,15,26,21.35,11.38,Yes,Minor,7.2,7.1,0,390
ToxicSniper4175,2021,6,Europe,Android,21,11,27.85,15.95,Yes,None,6.2,5.93,0,231
ShadowSniper1327,2026,11,North America,iOS,26,6,51.26,10.97,Yes,Minor,7.3,2.57,0,156
EliteRaider2502,2014,8,South America,iOS,4,66,40.19,6.9,No,Minor,7.5,11.17,0,264
IceMaster1789,2018,12,Asia,iOS,12,82,24.01,4,No,Minor,2.9,12.13,1,984
IceWizard393,2016,12,Asia,Android,7,93,11.01,12.35,No,Minor,5.8,12.86,1,651
ProTitan2261,2025,10,Asia,iOS,11,94,54.51,15.13,Yes,Minor,7.5,8.99,0,1034
IronWarrior5563,2014,9,North America,Android,26,9,57.55,34.48,No,None,7,3.35,0,234
IronMaster2892,2017,5,North America,iOS,7,24,44.53,12.83,Yes,Minor,5.2,11.02,0,168
UltraChampion9224,2026,11,North America,Android,20,58,43.03,35.37,Yes,None,4.9,5.98,0,1160
ToxicKnight8112,2018,1,North America,iOS,3,80,34.57,61.87,No,None,3.3,14.56,1,240
FireSniper7120,2020,1,North America,Android,4,67,58.43,25.57,No,Minor,4.5,13.78,1,268
NightWizard1041,2014,2,South America,Android,2,40,43.18,2.55,Yes,Minor,7,13.79,1,80
ProWarrior1426,2016,10,Europe,Android,20,99,9.22,12.37,Yes,None,4.6,5.73,0,1980
ToxicTitan449,2015,10,Asia,iOS,15,85,10.05,38.86,Yes,Minor,6.2,9.2,0,1275
SilentKing287,2022,5,North America,iOS,20,20,58,13.53,No,Major,9.5,4.23,0,400
GhostLegend2690,2023,4,Asia,iOS,12,61,56.88,33.29,No,Minor,1.4,12.75,1,732
ShadowSlayer203,2019,1,North America,iOS,21,68,35.68,29.91,No,Major,7.8,6.75,0,1428
StormMaster8032,2023,4,Asia,iOS,17,14,16.78,3.48,Yes,Minor,7.6,8.69,0,238
EliteWizard5664,2016,4,Europe,Android,18,103,37.09,7.99,No,None,5.5,8.54,0,1854
WarKnight8348,2021,10,Asia,iOS,8,101,46.99,28.87,Yes,Minor,2.3,12.06,1,808
RoyalLegend3466,2021,4,Asia,Android,24,106,5.46,3.47,Yes,Minor,4.2,4.73,0,2544
WarWarrior5251,2015,1,North America,Android,8,103,50.25,10.99,Yes,Major,3.8,12.14,1,824
FireWizard2011,2019,9,South America,Android,5,55,30.56,2.96,Yes,None,7.4,13.17,1,275
IceWizard7311,2020,3,South America,Android,24,31,30.47,5.38,Yes,None,5.5,5.33,0,744
GhostMaster3704,2015,4,Asia,iOS,9,11,28.89,6.73,No,None,4.2,11.04,0,99
GhostLegend5815,2024,5,South America,iOS,30,95,43.05,15.11,Yes,Major,6.8,1.74,0,2850
WarKnight6516,2023,7,Europe,iOS,20,45,16.52,48.59,Yes,None,3.3,7.46,0,900
ShadowChampion6976,2015,6,Europe,iOS,20,80,38.37,9.74,No,Minor,6.8,6.16,0,1600
IronChampion2518,2023,5,South America,iOS,23,114,7.43,37.94,No,Major,9.8,4.74,0,2622
StormWarrior5208,2014,8,South America,iOS,5,101,49.62,23.76,No,Minor,2.9,12.17,1,505
WarSlayer1217,2021,1,Europe,Android,27,17,49.85,30.32,Yes,Major,1.9,5.53,0,459
IronWizard5273,2014,7,South America,iOS,10,70,22.15,28.73,Yes,Minor,9.4,9.61,0,700
ToxicRider8027,2022,12,South America,Android,1,7,10.8,7.19,No,Minor,4.2,15.74,1,7
NightWizard6443,2024,6,North America,Android,24,15,46.13,5.39,No,Minor,7,4.16,0,360
StormKing9343,2019,11,North America,Android,4,9,30.86,75.96,No,Minor,4.1,14.52,1,36
ToxicLegend4893,2020,5,South America,Android,24,64,55.87,26.78,No,Minor,8.5,5.72,0,1536
SilentWizard4527,2026,7,South America,iOS,16,6,24.44,9.11,No,None,5.4,8.34,0,96
EliteHunter5423,2023,3,North America,iOS,18,114,51.28,16.17,Yes,None,3.8,7.76,0,2052
IronWarrior979,2020,1,North America,Android,28,96,6.39,29.91,No,None,8.4,3.85,0,2688
StormHunter4758,2023,9,South America,iOS,12,81,47.5,1.15,Yes,Major,3.3,9.92,0,972
ShadowLegend6845,2016,2,North America,Android,20,114,42.3,2.09,No,None,7.5,6.95,0,2280
ProWarrior6949,2015,10,Europe,Android,15,103,33.94,0.51,No,Major,3.9,9.55,0,1545
RoyalRider4644,2022,3,Asia,Android,18,108,55.07,3.58,No,Minor,5,7.59,0,1944
SilentKing8552,2021,8,Europe,Android,5,68,56.81,2.54,No,Minor,6.6,11.6,0,340
StormLegend2857,2026,12,North America,iOS,26,17,56.13,12.44,No,None,6.9,2.57,0,442
IronKnight3829,2025,10,Europe,Android,26,58,37.88,6.77,Yes,None,5.2,4.66,0,1508
UltraWarrior3465,2023,9,Asia,iOS,14,16,33.57,0.93,No,None,2.3,8.88,0,224
ToxicWizard52,2020,3,North America,Android,24,22,19.79,11.94,No,None,7.8,3.38,0,528
IceKing8498,2022,6,Europe,iOS,27,22,13.91,17.28,No,None,9,3.31,0,594
WarSniper7402,2017,7,Europe,iOS,7,21,35.64,9.25,No,Minor,9.2,10.16,0,147
StormHunter2870,2026,1,Asia,iOS,11,43,13.17,6.03,No,Minor,1.9,12.1,1,473
UltraSniper3840,2017,7,North America,Android,15,90,14.47,9.9,No,None,7.5,7.19,0,1350
SilentWizard307,2014,4,South America,Android,21,17,24.62,14.68,No,None,2.9,5.94,0,357
ToxicSniper6788,2021,5,North America,iOS,11,49,15.27,11.46,No,Major,1.9,11.6,0,539
ProDestroyer7075,2025,8,Asia,iOS,7,106,32.6,1.96,Yes,None,1.6,12.44,1,742
NightTitan2591,2016,4,Asia,Android,21,23,41.51,12.21,No,Major,1,7.58,0,483
DarkKing7665,2020,4,Asia,iOS,23,92,43.38,25.48,Yes,None,9.3,3.34,0,2116
SilentViper978,2025,8,Asia,iOS,20,23,34.3,34.3,No,None,6.4,5.96,0,460
StormChampion5709,2015,5,South America,iOS,20,25,33.7,11.58,No,None,6.4,5.26,0,500
EliteLegend112,2015,6,North America,Android,26,28,31.11,101.64,No,Major,8.3,4.54,0,728
FireMaster4931,2020,12,North America,Android,4,34,18.49,37.01,Yes,Major,8.8,10.77,0,136
WarChampion2343,2019,11,Europe,Android,27,96,40.98,4.85,No,None,1,6.78,0,2592
ShadowWizard9478,2016,5,South America,Android,24,52,41.14,12.2,Yes,Minor,7.8,3.88,0,1248
IceWizard5089,2022,1,South America,Android,1,39,19.07,7,No,None,4.5,13.48,1,39
IceMaster2540,2023,7,Europe,Android,26,114,43.53,15.98,Yes,None,4,5.97,0,2964
IronLegend5418,2026,6,Europe,iOS,21,63,52.19,5.08,No,None,7.7,6.3,0,1323
ToxicRider7875,2019,2,North America,iOS,28,106,37.71,0.72,No,Minor,4.9,4.89,0,2968
GhostKnight4127,2023,11,North America,iOS,26,21,11.46,46.95,Yes,None,9.9,3.27,0,546
NightRaider601,2023,7,North America,iOS,2,52,23,14.67,Yes,None,8.6,12.39,1,104
UltraRider1443,2019,6,South America,iOS,26,102,10.1,49.29,Yes,Minor,2.7,4.09,0,2652
RoyalLegend3246,2014,5,South America,iOS,4,59,21.61,2.51,No,None,5.6,13.36,1,236
UltraRider3197,2017,8,Europe,Android,5,13,16.66,3.29,No,Minor,7.3,12.75,1,65
FireWizard8077,2023,5,Asia,iOS,24,81,35.5,5.14,Yes,Minor,4,5.54,0,1944
RoyalRaider4752,2019,11,Asia,iOS,2,18,28.29,12.22,No,None,2.5,14.45,1,36
DarkWarrior4882,2019,2,Asia,Android,2,30,44.75,42.41,No,Major,5,15.25,1,60
FireHunter8728,2024,6,Asia,Android,18,56,24.97,21.02,Yes,Major,2.1,9.09,0,1008
GhostRaider6726,2025,12,Asia,iOS,30,89,13.51,1.13,Yes,Minor,3.1,2.52,0,2670
IceRaider1425,2018,1,North America,iOS,24,48,17.98,10.46,Yes,Minor,7.5,5.9,0,1152
IceRaider2070,2014,5,Europe,iOS,28,88,35.02,25.69,No,None,4.6,2.93,0,2464
UltraRaider5330,2021,6,Asia,Android,14,15,29.74,7.78,Yes,Minor,4.9,10.61,0,210
EliteWarrior5238,2018,7,Asia,Android,3,55,7.34,13.57,Yes,None,6.7,11.92,0,165
EliteMaster6506,2025,2,Asia,Android,21,46,16.55,24.86,No,Minor,4.4,8.19,0,966
IronViper9436,2025,1,North America,Android,18,118,21.32,67.04,Yes,None,5,7.8,0,2124
EliteRider2394,2025,6,Asia,iOS,22,66,44.89,8.11,No,Minor,7.8,4.23,0,1452
DarkTitan7705,2018,3,Europe,iOS,10,39,45.17,27.28,Yes,None,5.7,9.61,0,390
ShadowMaster873,2020,5,North America,iOS,6,68,43.39,27.52,Yes,Major,8.5,11.3,0,408
IronViper9655,2017,12,North America,Android,2,116,50.02,15.65,No,Minor,6.9,13.4,1,232
EliteWizard7011,2019,11,South America,Android,20,99,53.06,33.57,Yes,None,5.2,7.18,0,1980
NightRider5467,2026,2,South America,iOS,11,22,8.91,15.36,No,Major,9.2,8.91,0,242
WarTitan3347,2017,1,North America,iOS,18,18,32.12,19.62,Yes,Minor,4.7,7.92,0,324
NightChampion3791,2016,1,Asia,iOS,14,53,13.19,36.31,No,None,9.6,8.33,0,742
GhostSlayer1955,2020,11,Asia,Android,26,73,24.47,12.94,No,Minor,9,4.49,0,1898
NightDestroyer9344,2021,4,Asia,iOS,20,21,41.48,13,No,Major,3.8,8.74,0,420
UltraRider9143,2017,10,Asia,Android,13,25,38.09,17.88,No,Minor,1.2,12.09,1,325
FireTitan8747,2026,2,South America,iOS,29,18,12.07,32.61,Yes,None,3.5,2.6,0,522
DarkViper3753,2015,1,Europe,iOS,27,7,46.64,2.72,Yes,Minor,5.2,3.54,0,189
UltraKing8321,2025,6,North America,Android,7,35,48.29,29.5,No,Minor,9.1,9.86,0,245
StormLegend853,2023,4,Asia,Android,21,93,12.66,6.98,No,Minor,2.8,7.53,0,1953
WarWizard2017,2016,10,South America,Android,26,51,38.86,1.47,Yes,Major,9.6,3.87,0,1326
GhostDestroyer8718,2014,12,Europe,iOS,20,48,56.99,31.42,Yes,Major,9.8,6.19,0,960
ProMaster5353,2021,7,North America,Android,10,21,10.17,3.14,Yes,None,5.3,10.78,0,210
ProHunter3705,2016,11,North America,iOS,26,94,14.05,4.8,No,Minor,2.3,5.73,0,2444
SilentTitan9845,2025,6,North America,Android,19,85,47.1,24.49,Yes,Major,7.8,5.9,0,1615
StormRaider71,2023,5,Asia,iOS,29,60,23.53,16.63,Yes,Major,4.1,4.19,0,1740
IceViper5062,2020,10,North America,Android,29,87,57.56,50.64,No,Major,4,2.66,0,2523
ShadowKing6752,2023,12,Asia,Android,13,31,39.34,61.73,Yes,Major,1.9,9.54,0,403
RoyalWizard3694,2018,12,Europe,iOS,22,75,31.58,7.54,No,Major,9.8,4.38,0,1650
IronKing7422,2023,12,South America,Android,2,94,23.57,7.84,No,None,9,13.85,1,188
ShadowSlayer4326,2018,12,South America,iOS,20,73,18.15,4.71,No,Minor,3.7,6.68,0,1460
ShadowLegend7107,2020,2,South America,iOS,12,6,40.75,14.58,No,Minor,1.6,10.32,0,72
GhostMaster9869,2022,5,North America,iOS,8,84,37.56,9.5,Yes,Minor,5.4,12.9,1,672
ToxicDestroyer4925,2025,9,South America,Android,18,66,24.69,0.3,Yes,Minor,2.6,8.73,0,1188
WarDestroyer797,2018,9,Europe,iOS,25,113,55.48,10.05,No,None,5.4,3.97,0,2825
IronKing3008,2014,2,Asia,Android,2,79,46.9,1.27,Yes,Minor,8,12.36,1,158
SilentRider7049,2023,7,South America,Android,16,107,19.3,32.09,Yes,None,4.4,7.63,0,1712
NightHunter538,2023,10,Asia,iOS,8,91,56.89,52.87,No,Minor,6.2,10.31,0,728
IronRaider1853,2014,4,Asia,Android,16,103,46.55,7.01,Yes,Minor,5.9,9.24,0,1648
IceRaider4562,2015,3,South America,iOS,8,10,54.34,21.04,Yes,None,4.6,12.83,1,80
UltraChampion2593,2019,11,South America,iOS,23,105,12.49,1.85,Yes,Minor,9.7,5.75,0,2415
ToxicLegend6651,2022,1,South America,iOS,30,69,6.81,9.04,No,Minor,4.1,2.66,0,2070
ToxicWizard5667,2021,3,North America,iOS,13,101,32.11,17.16,Yes,Minor,1.3,11.13,0,1313
ShadowSniper8261,2026,11,South America,iOS,26,22,29.65,2.2,Yes,None,8.6,3.63,0,572
ToxicRider8504,2018,9,North America,iOS,6,59,52.84,9.47,No,None,9.4,10.09,0,354
StormLegend3691,2014,9,Europe,Android,1,71,14.47,62.13,Yes,Major,5.4,14.55,1,71
ShadowSniper7322,2026,7,Asia,Android,2,61,6.3,3.63,No,None,1.7,14.33,1,122
EliteLegend7535,2020,3,Europe,Android,7,23,34.11,19.36,No,Minor,1.8,12.39,1,161
FireViper5017,2018,3,South America,Android,13,78,14.77,35.84,No,None,6.1,10.43,0,1014
IronKnight4619,2019,4,Asia,Android,27,88,7.72,29.5,No,Minor,2.1,4.47,0,2376
SilentRaider4030,2026,7,South America,iOS,4,15,6.22,29.51,Yes,None,2.8,14.9,1,60
StormSniper9813,2020,7,South America,Android,9,100,12.83,1.22,No,None,8,9.19,0,900
ToxicLegend4537,2016,12,Asia,iOS,19,108,25.67,72.69,Yes,None,3,8.12,0,2052
EliteRaider4626,2025,12,Europe,Android,20,88,53.62,25.98,No,Minor,4.5,7.59,0,1760
FireWarrior8269,2023,2,South America,Android,3,59,46.83,61.73,Yes,Minor,4.3,14.87,1,177
UltraChampion555,2016,12,Asia,iOS,23,100,34.16,77.51,No,Minor,5,6.59,0,2300
ShadowSlayer2030,2018,5,Europe,Android,2,111,28.67,8.83,No,Major,4.8,13.54,1,222
ShadowChampion8105,2019,7,North America,Android,16,41,30.07,15.68,No,None,5.7,8.83,0,656
ToxicChampion3928,2022,7,Europe,Android,10,90,53.66,26.15,No,Minor,5.8,9.8,0,900
ToxicKing1740,2026,6,Europe,iOS,28,8,44.85,37.82,No,Major,3,3.38,0,224
NightRider5917,2025,10,Asia,Android,12,17,14.46,70.77,No,Major,2.3,10.09,0,204
EliteViper6011,2018,10,Europe,iOS,18,74,56.69,73.35,No,Minor,2.7,7.61,0,1332
ShadowChampion2636,2014,12,North America,Android,2,97,47.51,7.94,Yes,Major,2.8,13.82,1,194
GhostRider6860,2017,8,North America,iOS,14,62,6.88,22.82,No,Minor,8.4,7.87,0,868
WarWarrior9675,2018,3,South America,Android,12,6,32.62,3.18,No,Minor,9.4,9.52,0,72
GhostRider4110,2025,1,North America,iOS,20,64,40.9,33.27,No,None,7.7,7.05,0,1280
EliteRaider8151,2023,3,South America,iOS,24,93,8.35,3.48,Yes,Major,1.4,6.02,0,2232
ProViper2186,2023,11,North America,Android,24,36,24.42,44.27,No,None,6.4,5.66,0,864
ToxicTitan1951,2018,2,Europe,Android,24,67,40.66,77.36,No,None,8,5.31,0,1608
IronHunter1317,2020,2,South America,Android,8,64,49.88,1.81,Yes,None,5.7,11.25,0,512
DarkDestroyer800,2017,2,North America,iOS,23,30,58.74,14.36,Yes,None,1.7,8.27,0,690
DarkChampion4629,2014,5,Europe,Android,22,94,11.69,6.15,No,Major,5.6,6.18,0,2068
EliteWarrior8375,2018,1,Europe,iOS,28,106,39.78,12.7,No,Minor,6.7,3.89,0,2968
